run_id,timestamp_utc,case_id,query_type,model_alias,model_provider,model_name,prompt_id,temperature,reasoning_effort,max_tokens,k,output_mode,repetition,original_query,expanded_queries_json,attempts,latency_sec,error,metric_exact_k,metric_unique_ratio,metric_required_concept_coverage,metric_forbidden_avoidance,metric_reference_token_overlap,metric_pairwise_lexical_diversity,metric_distinct_1,metric_distinct_2,metric_englishish_score,metric_length_score,metric_concept_hits,metric_forbidden_hits,metric_embedding_relevance,metric_embedding_diversity,metric_overall_score,metric_query_drift_risk
h1_qe_20260626_110945,2026-06-26T11:12:18.203640+00:00,trake_delivery_doorbell_package,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,0,"Tìm chuỗi cảnh người giao hàng đặt gói hàng trước cửa, bấm chuông, rồi rời đi.","[""video clip of a courier placing a parcel on a front doorstep, ringing the doorbell, and walking away"", ""photo showing a delivery package with its label placed at a door while the doorbell button is visible, indicating the courier has left"", ""subtitle line: \""The delivery person set the package at the door, rang the bell, and left the premises\"""", ""scene of a delivery worker dropping off a package at a house, pressing the doorbell, then departing"", ""delivery package doorstep doorbell departure""]",1,7.788297099992633,,1.0,1.0,0.6,1.0,0.2545454545454545,0.8713793038298355,0.6049382716049383,0.9078947368421053,1.0,0.9444444444444444,"{""actor"": true, ""object"": true, ""step_1"": false, ""step_2"": false, ""step_3"": true}",[],,,0.8064462770071197,0.19999999999999996
h1_qe_20260626_110945,2026-06-26T11:12:25.992767+00:00,trake_delivery_doorbell_package,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,1,"Tìm chuỗi cảnh người giao hàng đặt gói hàng trước cửa, bấm chuông, rồi rời đi.","[""video clip of a courier placing a parcel on a front door, ringing the doorbell, and walking away"", ""image showing a delivery person dropping a package at a doorstep with a visible doorbell before departing"", ""subtitle text describing a delivery worker who leaves a package at the door, rings the doorbell, and then leaves"", ""sequence of actions where a delivery person puts a package at the door, presses the doorbell, and walks away"", ""keywords: delivery, package, doorstep, doorbell, leave""]",1,14.898467400111258,,1.0,1.0,0.6,1.0,0.3469387755102041,0.8309356725146199,0.5569620253164557,0.8243243243243243,1.0,0.9777777777777779,"{""actor"": true, ""object"": true, ""step_1"": false, ""step_2"": false, ""step_3"": true}",[],,,0.8066222796373173,0.19999999999999996
h1_qe_20260626_110945,2026-06-26T11:12:40.891928+00:00,kis_rocket_countdown_launchpad,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,0,Tìm khoảnh khắc tên lửa trên bệ phóng có khói trắng bốc lên trong lúc đếm ngược phóng.,"[""video of a rocket on a launch pad with white smoke rising during the launch countdown"", ""image of a launch pad rocket emitting white smoke while the countdown timer is displayed"", ""subtitle transcript where the announcer describes white smoke coming from the rocket during the countdown"", ""scene showing a rocket on a launch pad releasing white smoke as the countdown approaches launch"", ""keyword search: rocket launch pad white smoke countdown""]",1,1.1805954000446945,,1.0,1.0,1.0,1.0,0.23333333333333334,0.5504083171730231,0.4857142857142857,0.7538461538461538,1.0,1.0,"{""object"": true, ""place"": true, ""visual"": true, ""event"": true}",[],,,0.8586818573583279,0.0
h1_qe_20260626_110945,2026-06-26T11:12:42.073158+00:00,kis_rocket_countdown_launchpad,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,strict_multimedia_v1,0.4,medium,2048,5,json_prompt,1,Tìm khoảnh khắc tên lửa trên bệ phóng có khói trắng bốc lên trong lúc đếm ngược phóng.,"[""Video clip showing a rocket on a launch pad with white smoke rising during the launch countdown"", ""Image of a launch pad rocket emitting white smoke while the countdown timer is visible"", ""Footage where the spoken countdown mentions \""T minus\"" as white smoke billows from a rocket on the pad"", ""Scene capturing the moment a rocket on a launch pad releases white smoke during the final seconds of the countdown"", ""Screenshot containing OCR text of a countdown display and a rocket on a launch pad with white smoke""]",1,1.2567849000915885,,1.0,1.0,1.0,1.0,0.1794871794871795,0.6388410931174089,0.48863636363636365,0.7228915662650602,1.0,0.9777777777777779,"{""object"": true, ""place"": true, ""visual"": true, ""event"": true}",[],,,0.8585530414505526,0.0
h1_qe_20260626_110945,2026-06-26T11:12:43.330594+00:00,kis_yellow_raincoat_motorbike_night,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,0,Tìm cảnh môt người đàn ông mặc áo mưa màu vàng chạy xe máy qua con đường ngập nước vào ban đêm.,"[""yellow raincoat man riding a motorcycle on a flooded street at night"", ""nighttime scene of a motorcyclist crossing a waterlogged road wearing a yellow raincoat"", ""man in a yellow raincoat on a bike splashing through water on a dark street"", ""rainy night motorbike chase through a flooded road with a visible yellow raincoat"", ""sequence: man puts on a yellow raincoat, rides a motorcycle, drives through a flooded street under night lights""]",1,12.775900400010869,,1.0,1.0,1.0,1.0,0.41025641025641024,0.7635300591221644,0.5070422535211268,0.7878787878787878,1.0,1.0,"{""person"": true, ""clothing"": true, ""vehicle"": true, ""scene"": true, ""time"": true}",[],,,0.9004089499681605,0.0
h1_qe_20260626_110945,2026-06-26T11:12:56.107121+00:00,kis_yellow_raincoat_motorbike_night,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,1,Tìm cảnh môt người đàn ông mặc áo mưa màu vàng chạy xe máy qua con đường ngập nước vào ban đêm.,"[""yellow raincoat, motorcycle, flooded street, night"", ""a man wearing a yellow raincoat rides a motorcycle across a waterlogged road at night"", ""night yellow raincoat motorbike flood road"", ""subtitle: 'The man in a yellow raincoat rides his motorcycle through the flooded street after dark.'"", ""first the man puts on a yellow raincoat, then he rides his motorcycle across the flooded street under night sky""]",1,1.7987542999908328,,1.0,1.0,1.0,1.0,0.34210526315789475,0.6894951178852108,0.47619047619047616,0.7586206896551724,1.0,0.9777777777777779,"{""person"": true, ""clothing"": true, ""vehicle"": true, ""scene"": true, ""time"": true}",[],,,0.8827385821656133,0.0
h1_qe_20260626_110945,2026-06-26T11:12:57.906433+00:00,kis_red_bus_big_ben,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,0,Tìm hình ảnh xe buýt hai tầng màu đỏ chạy ngang qua tháp đồng hồ Big Ben ở London.,"[""red double-decker bus driving past Big Ben in London"", ""London street scene with a red double-decker bus and the Big Ben clock tower"", ""image of a red double-decker bus moving alongside the Big Ben tower, London"", ""Big Ben clock tower with a red double-decker bus passing by, London"", ""temporal sequence: red double-decker bus approaches, passes, and leaves view of Big Ben in London""]",1,1.243181600002572,,1.0,1.0,1.0,1.0,0.5185185185185185,0.44924893733717264,0.4411764705882353,0.6190476190476191,1.0,1.0,"{""vehicle"": true, ""landmark"": true, ""location"": true, ""motion"": true}",[],,,0.8663005551093786,0.0
h1_qe_20260626_110945,2026-06-26T11:12:59.150218+00:00,kis_red_bus_big_ben,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,1,Tìm hình ảnh xe buýt hai tầng màu đỏ chạy ngang qua tháp đồng hồ Big Ben ở London.,"[""red double-decker bus passing by Big Ben clock tower in London"", ""London street view with a red double-decker bus next to the Big Ben tower"", ""photo of a red double-decker bus driving past the Big Ben clock tower"", ""red double-decker bus near Big Ben, London – front-facing shot"", ""temporal sequence: red double-decker bus approaches Big Ben then moves past it in London""]",1,4.623331499984488,,1.0,1.0,1.0,1.0,0.45161290322580644,0.5382466063348417,0.4925373134328358,0.6612903225806451,0.9962264150943396,1.0,"{""vehicle"": true, ""landmark"": true, ""location"": true, ""motion"": true}",[],,,0.8717004975172334,0.0
h1_qe_20260626_110945,2026-06-26T11:13:03.774140+00:00,qa_child_blue_robot_beach,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,0,"Trong đoạn video, đứa trẻ đang cầm đồ chơi robot màu gì trên bãi biển?","[""child holding a robot toy on the beach color"", ""beach scene child with robot toy, what is the robot's color"", ""video shows a child on a beach holding a robot toy, identify the robot's color"", ""robot toy color child beach video"", ""first few seconds: child picks up robot toy on sand, what color is it""]",1,5.326713900081813,,1.0,1.0,0.8,1.0,0.30434782608695654,0.4531440781440781,0.42105263157894735,0.8076923076923077,1.0,1.0,"{""subject"": true, ""object"": true, ""color"": false, ""place"": true, ""qa_intent"": true}",[],,,0.8123645750384881,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:13:09.101374+00:00,qa_child_blue_robot_beach,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,1,"Trong đoạn video, đứa trẻ đang cầm đồ chơi robot màu gì trên bãi biển?","[""What is the color of the robot toy the child is holding on the beach in the video?"", ""Beach scene with a child holding a robot – identify the robot's color."", ""In the clip, does the child’s robot toy on the sand appear red, blue, yellow, or another color?"", ""beach child robot toy color"", ""First few seconds: child on the beach picks up a robot toy, what color is the robot?""]",1,3.811269599944353,,1.0,1.0,1.0,0.8,0.2962962962962963,0.5766521636258478,0.4444444444444444,0.8208955223880597,0.9939876215738284,0.9888888888888889,"{""subject"": true, ""object"": true, ""color"": true, ""place"": true, ""qa_intent"": true}","[""red""]",,,0.8401103133063951,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:13:12.913297+00:00,trake_cooking_egg_pancake,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,0,"Tìm chuỗi cảnh đầu bếp đập trứng vào tô, khuấy bột, rồi đổ bột lên chảo làm bánh pancake.","[""chef cracking eggs into a bowl, whisking batter, and pouring it onto a pan for pancakes"", ""pancake cooking sequence: eggs broken, batter mixed, batter poured onto skillet"", ""close-up of a chef preparing pancake batter: egg drop, stir, pour onto hot pan"", ""step-by-step pancake preparation video showing bowl, whisk, pan"", ""visual timeline of pancake making: egg in bowl, batter whisked, batter poured onto cooking surface""]",1,6.409207100048661,,1.0,1.0,0.8,1.0,0.4090909090909091,0.840609243697479,0.6417910447761194,0.967741935483871,1.0,1.0,"{""actor"": true, ""step_1"": true, ""step_2"": true, ""step_3"": false, ""dish"": true}",[],,,0.8743893701175485,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:13:19.323162+00:00,trake_cooking_egg_pancake,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,1,"Tìm chuỗi cảnh đầu bếp đập trứng vào tô, khuấy bột, rồi đổ bột lên chảo làm bánh pancake.","[""Chef cracking eggs into a bowl, whisking batter, then pouring it onto a skillet for pancakes"", ""Close-up of eggs being broken, batter mixed, and poured onto a pan to cook pancakes"", ""Pancake recipe video segment showing egg cracking, batter stirring, and batter pour onto cooking surface"", ""Scene sequence: egg drop, whisk, batter pour onto hot pan for pancake making"", ""Cooking tutorial: chef adds eggs to bowl, mixes pancake batter, pours onto pan""]",1,2.521459500072524,,1.0,1.0,0.8,1.0,0.4772727272727273,0.8131195636149197,0.6301369863013698,0.9558823529411765,1.0,1.0,"{""actor"": true, ""step_1"": true, ""step_2"": true, ""step_3"": false, ""dish"": true}",[],,,0.8775098173240589,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:13:21.845243+00:00,kis_woman_ao_dai_lotus,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,0,Tìm cảnh người phụ nữ mặc áo dài trắng đứng bên hồ sen và cầm nón lá.,"[""woman wearing a white ao dai standing by a lotus pond, holding a traditional conical leaf hat"", ""full-body shot of a lady in a white Vietnamese dress next to a lotus lake, clutching a nón lá"", ""white ao dai, lotus pond background, woman holding a leaf hat – scenic Vietnamese portrait"", ""close-up of a white ao dai and a nón lá in the hands of a woman beside a lotus pond"", ""sequence: woman approaches lotus pond, stops, raises a white ao dai sleeve, and holds a conical leaf hat""]",1,6.91356290015392,,1.0,1.0,0.75,0.8,0.37209302325581395,0.7198443408343799,0.4782608695652174,0.735632183908046,0.9742017543859649,0.9222222222222222,"{""subject"": true, ""clothing"": true, ""place"": true, ""object"": false}","[""man""]",,,0.7908655099520724,0.22499999999999998
h1_qe_20260626_110945,2026-06-26T11:13:28.759648+00:00,kis_woman_ao_dai_lotus,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,1,Tìm cảnh người phụ nữ mặc áo dài trắng đứng bên hồ sen và cầm nón lá.,"[""woman wearing a white ao dai standing beside a lotus pond holding a traditional conical leaf hat"", ""white traditional Vietnamese dress female by lotus lake holding a nón lá"", ""close-up of a woman in a white ao dai with a leaf hat, lotus pond background"", ""scene of a Vietnamese woman in white ao dai near a lotus pond, holding a bamboo leaf hat"", ""portrait of a woman in white ao dai standing next to a lotus pond while holding a conical leaf hat""]",1,5.574404399842024,,1.0,1.0,0.75,0.8,0.5625,0.6149265320163153,0.4117647058823529,0.6625,0.9868852459016393,0.9777777777777779,"{""subject"": true, ""clothing"": true, ""place"": true, ""object"": false}","[""man""]",,,0.7969758043856023,0.22499999999999998
h1_qe_20260626_110945,2026-06-26T11:13:34.335449+00:00,qa_basketball_scoreboard_final,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,0,Bảng điểm trong trận bóng rổ hiển thị tỉ số cuối cùng là bao nhiêu?,"[""What is the final score shown on the basketball game scoreboard?"", ""Read the numbers on the scoreboard at the end of the basketball match."", ""Narration says the game ended with what final points on the scoreboard?"", ""basketball final scoreboard score"", ""After the buzzer, display the final points on the basketball scoreboard.""]",1,4.424624999985099,,1.0,1.0,1.0,1.0,0.34782608695652173,0.7148232323232323,0.47058823529411764,0.8043478260869565,1.0,0.96,"{""object"": true, ""sport"": true, ""intent"": true, ""evidence"": true}",[],,,0.8886127580149319,0.0
h1_qe_20260626_110945,2026-06-26T11:13:38.760828+00:00,qa_basketball_scoreboard_final,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,1,Bảng điểm trong trận bóng rổ hiển thị tỉ số cuối cùng là bao nhiêu?,"[""final score displayed on the basketball game scoreboard"", ""what is the ending point total shown on the basketball scoreboard"", ""OCR extraction of the last score from the basketball match scoreboard"", ""audio commentary stating the final basketball game score"", ""timeline after the buzzer capture the scoreboard showing the final points""]",1,13.410429100040346,,1.0,1.0,0.75,1.0,0.2,0.8204739704739705,0.5918367346938775,0.8863636363636364,1.0,1.0,"{""object"": true, ""sport"": true, ""intent"": true, ""evidence"": false}",[],,,0.8329564879564879,0.125
h1_qe_20260626_110945,2026-06-26T11:13:52.171935+00:00,trake_delivery_doorbell_package,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,0,"Tìm chuỗi cảnh người giao hàng đặt gói hàng trước cửa, bấm chuông, rồi rời đi.","[""delivery person places package at the front door, rings the doorbell, then walks away"", ""scene showing a courier dropping a parcel on the doorstep, pressing the doorbell, and leaving"", ""visual of a delivery worker leaving after leaving a package and ringing the doorbell"", ""sequence of a package being left at the door, the doorbell being rung, and the delivery person departing"", ""doorstep delivery: package placed, doorbell pressed, courier exits""]",1,1.1364879000466317,,1.0,1.0,0.8,1.0,0.36363636363636365,0.8156561085972851,0.5362318840579711,0.890625,1.0,1.0,"{""actor"": true, ""object"": true, ""step_1"": true, ""step_2"": false, ""step_3"": true}",[],,,0.8611792472233649,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:13:53.309118+00:00,trake_delivery_doorbell_package,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,1,"Tìm chuỗi cảnh người giao hàng đặt gói hàng trước cửa, bấm chuông, rồi rời đi.","[""delivery person drops a package at the doorstep, rings the doorbell, and walks away"", ""scene of a courier placing a parcel in front of a door, pressing the doorbell, then departing"", ""video clip showing a package being left at a front door, doorbell being rung, and the delivery worker leaving"", ""doorstep delivery sequence: package left, doorbell pressed, courier exits"", ""footage of a delivery worker delivering a parcel, ringing the doorbell, and walking off""]",1,1.2468985000159591,,1.0,1.0,0.6,1.0,0.37777777777777777,0.8376050420168067,0.547945205479452,0.8823529411764706,1.0,0.9888888888888889,"{""actor"": true, ""object"": true, ""step_1"": false, ""step_2"": false, ""step_3"": true}",[],,,0.8155709617180206,0.19999999999999996
h1_qe_20260626_110945,2026-06-26T11:13:54.556629+00:00,kis_rocket_countdown_launchpad,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,0,Tìm khoảnh khắc tên lửa trên bệ phóng có khói trắng bốc lên trong lúc đếm ngược phóng.,"[""rocket on launch pad emitting white smoke during launch countdown"", ""white plume rising from launch vehicle on pad while countdown timer displayed"", ""launch countdown scene showing rocket, launch pad, and white smoke"", ""rocket launch pad white smoke countdown moment"", ""countdown to launch then white smoke from rocket on pad""]",1,1.2228699000552297,,1.0,1.0,1.0,1.0,0.36363636363636365,0.39221611721611727,0.4489795918367347,0.7954545454545454,1.0,1.0,"{""object"": true, ""place"": true, ""visual"": true, ""event"": true}",[],,,0.8592216117216117,0.0
h1_qe_20260626_110945,2026-06-26T11:13:55.780000+00:00,kis_rocket_countdown_launchpad,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.2,medium,2048,5,json_prompt,1,Tìm khoảnh khắc tên lửa trên bệ phóng có khói trắng bốc lên trong lúc đếm ngược phóng.,"[""rocket on launch pad with white smoke during countdown"", ""launch countdown scene showing white plume from rocket on pad"", ""visual of a rocket on a launch platform emitting white smoke while the countdown timer is visible"", ""rocket launch pad white smoke countdown"", ""first seconds of launch countdown when white smoke rises from the rocket on the pad""]",1,5.334387600189075,,1.0,1.0,1.0,1.0,0.28,0.44633574758574757,0.47368421052631576,0.8461538461538461,1.0,1.0,"{""object"": true, ""place"": true, ""visual"": true, ""event"": true}",[],,,0.8603258824508825,0.0
h1_qe_20260626_110945,2026-06-26T11:14:01.115193+00:00,kis_yellow_raincoat_motorbike_night,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,0,Tìm cảnh môt người đàn ông mặc áo mưa màu vàng chạy xe máy qua con đường ngập nước vào ban đêm.,"[""yellow raincoat man riding a motorbike through a flooded street at night"", ""nighttime scene of a motorcyclist in a yellow raincoat crossing a waterlogged road"", ""man on motorcycle splashing through water on a dark street, wearing bright yellow rain jacket"", ""visual search: yellow raincoat, motorbike, flooded road, night illumination"", ""sequence: man puts on yellow raincoat, mounts motorbike, drives through flooded street under night sky""]",1,3.6464726999402046,,1.0,1.0,1.0,1.0,0.4358974358974359,0.7732462618221132,0.578125,0.9322033898305084,1.0,1.0,"{""person"": true, ""clothing"": true, ""vehicle"": true, ""scene"": true, ""time"": true}",[],,,0.9154906409583956,0.0
h1_qe_20260626_110945,2026-06-26T11:14:04.763441+00:00,kis_yellow_raincoat_motorbike_night,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,1,Tìm cảnh môt người đàn ông mặc áo mưa màu vàng chạy xe máy qua con đường ngập nước vào ban đêm.,"[""yellow raincoat man riding motorcycle through flooded street at night"", ""nighttime scene of a motorcyclist in a yellow raincoat crossing a waterlogged road"", ""man on motorcycle yellow raincoat wet road night cinematic shot"", ""subtitle phrase: \""riding his motorcycle in a yellow raincoat across the flooded street at night\"""", ""first‑person view of a man in a yellow raincoat accelerating his motorcycle across a water‑filled street at night""]",1,4.66354009998031,,1.0,1.0,1.0,1.0,0.325,0.7203425702264712,0.5,0.7619047619047619,0.9958333333333333,0.9777777777777779,"{""person"": true, ""clothing"": true, ""vehicle"": true, ""scene"": true, ""time"": true}",[],,,0.8841671935305836,0.0
h1_qe_20260626_110945,2026-06-26T11:14:09.427618+00:00,kis_red_bus_big_ben,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,0,Tìm hình ảnh xe buýt hai tầng màu đỏ chạy ngang qua tháp đồng hồ Big Ben ở London.,"[""red double-decker bus passing Big Ben in London"", ""London street scene with a red double-decker bus driving past the Big Ben clock tower"", ""visual of a red double-decker bus near the Big Ben tower"", ""short keyword search: red double decker bus Big Ben London"", ""temporal sequence of a red double-decker bus approaching and passing Big Ben in London""]",1,5.425093200057745,,1.0,1.0,1.0,1.0,0.56,0.4584278221778222,0.45161290322580644,0.5964912280701754,1.0,1.0,"{""vehicle"": true, ""landmark"": true, ""location"": true, ""motion"": true}",[],,,0.8695620804633962,0.0
h1_qe_20260626_110945,2026-06-26T11:14:14.853242+00:00,kis_red_bus_big_ben,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,1,Tìm hình ảnh xe buýt hai tầng màu đỏ chạy ngang qua tháp đồng hồ Big Ben ở London.,"[""red double-decker bus driving past Big Ben in London"", ""London street scene with a red double-decker bus moving alongside the clock tower"", ""photo of a red double-decker bus crossing in front of Big Ben"", ""double-decker bus, red, Big Ben, London, passing, street view"", ""first frame: red double-decker bus approaching Big Ben; second frame: bus passing the clock tower""]",1,13.355216800002381,,1.0,1.0,1.0,1.0,0.5185185185185185,0.5761080586080586,0.4603174603174603,0.7068965517241379,1.0,1.0,"{""vehicle"": true, ""landmark"": true, ""location"": true, ""motion"": true}",[],,,0.8860143818505888,0.0
h1_qe_20260626_110945,2026-06-26T11:14:28.209046+00:00,qa_child_blue_robot_beach,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,0,"Trong đoạn video, đứa trẻ đang cầm đồ chơi robot màu gì trên bãi biển?","[""What is the color of the robot toy that the child is holding on the beach in the video?"", ""Identify the hue of the robot figure being grasped by the child on the sand."", ""Beach footage: child with a robot toy – what color is the robot?"", ""In the clip, does the child’s robot toy appear red, blue, or another color on the shoreline?"", ""First scene shows a child picking up a robot toy on a beach; determine the robot’s color.""]",1,1.5500580000225455,,1.0,1.0,1.0,0.8,0.24242424242424243,0.7194288228111757,0.47560975609756095,0.8181818181818182,0.9907825411790805,0.9888888888888889,"{""subject"": true, ""object"": true, ""color"": true, ""place"": true, ""qa_intent"": true}","[""red""]",,,0.8486234234814858,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:14:29.760139+00:00,qa_child_blue_robot_beach,QA,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,1,"Trong đoạn video, đứa trẻ đang cầm đồ chơi robot màu gì trên bãi biển?","[""What color is the robot toy that the child is holding on the beach in the video?"", ""Beach scene with a child holding a robot toy – identify the robot's color"", ""In the video narration, the question asks: what is the color of the robot toy the child has on the sand?"", ""robot toy color beach child"", ""First few seconds show a child on a beach picking up a robot toy; what color is the robot?""]",1,1.1766880000941455,,1.0,1.0,0.8,1.0,0.25925925925925924,0.5506718281718281,0.39473684210526316,0.7605633802816901,0.9966666666666667,0.9555555555555555,"{""subject"": true, ""object"": true, ""color"": false, ""place"": true, ""qa_intent"": true}",[],,,0.811449290276755,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:14:30.937475+00:00,trake_cooking_egg_pancake,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,0,"Tìm chuỗi cảnh đầu bếp đập trứng vào tô, khuấy bột, rồi đổ bột lên chảo làm bánh pancake.","[""Chef cracking eggs into a bowl, whisking batter, then pouring batter onto a pan for pancakes"", ""Scene of a cook breaking eggs, stirring the mixture, and pouring it onto a skillet to make pancakes"", ""Visual of eggs being smashed into a bowl, batter being mixed, and batter being poured onto a frying pan for pancake cooking"", ""Keyword search: egg crack, bowl, batter stir, pour, pan, pancake"", ""Temporal sequence: first egg cracking, then batter mixing, then batter pouring onto pan for pancake preparation""]",1,3.537455900106579,,1.0,1.0,1.0,1.0,0.5609756097560976,0.81967351533915,0.5487804878048781,0.8701298701298701,1.0,0.9555555555555555,"{""actor"": true, ""step_1"": true, ""step_2"": true, ""step_3"": true, ""dish"": true}",[],,,0.9254530798976921,0.0
h1_qe_20260626_110945,2026-06-26T11:14:34.475613+00:00,trake_cooking_egg_pancake,TRAKE,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,1,"Tìm chuỗi cảnh đầu bếp đập trứng vào tô, khuấy bột, rồi đổ bột lên chảo làm bánh pancake.","[""Chef cracking eggs into a bowl, whisking the mixture, and pouring the batter onto a pan to make pancakes"", ""pancake batter preparation: eggs, bowl, whisk, pour onto skillet"", ""video clip showing a cook mixing pancake batter and pouring it onto a hot pan"", ""scene with a chef pouring batter onto a skillet for pancakes after whisking in a bowl"", ""step-by-step sequence: crack eggs, stir batter, pour onto pan for pancakes""]",1,3.975384799996391,,1.0,1.0,0.8,1.0,0.375,0.7457014472455649,0.5416666666666666,0.8805970149253731,1.0,0.9888888888888889,"{""actor"": true, ""step_1"": true, ""step_2"": false, ""step_3"": true, ""dish"": true}",[],,,0.8539623503630308,0.09999999999999998
h1_qe_20260626_110945,2026-06-26T11:14:38.451576+00:00,kis_woman_ao_dai_lotus,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,0,Tìm cảnh người phụ nữ mặc áo dài trắng đứng bên hồ sen và cầm nón lá.,"[""woman in a white ao dai standing beside a lotus pond holding a traditional conical leaf hat"", ""white traditional Vietnamese dress, lotus lake, female model holding a nón lá"", ""scene of a lady wearing a white ao dai by a lotus pond, clutching a bamboo hat"", ""female figure in white ao dai near lotus water, holding a conical leaf hat"", ""woman approaches lotus pond in white ao dai, then lifts a nón lá""]",1,5.724260300165042,,1.0,1.0,0.75,0.8,0.5294117647058824,0.728798159614723,0.4666666666666667,0.7428571428571429,0.9724941724941726,1.0,"{""subject"": true, ""clothing"": true, ""place"": true, ""object"": false}","[""man""]",,,0.8118742724853406,0.22499999999999998
h1_qe_20260626_110945,2026-06-26T11:14:44.176460+00:00,kis_woman_ao_dai_lotus,KIS,gpt_oss_120b,groq,openai/gpt-oss-120b,keyword_control_v1,0.4,medium,2048,5,json_prompt,1,Tìm cảnh người phụ nữ mặc áo dài trắng đứng bên hồ sen và cầm nón lá.,"[""woman wearing a white ao dai standing beside a lotus pond holding a traditional leaf hat"", ""white traditional Vietnamese dress female near lotus lake with a conical non la hat in hand"", ""close-up scene of a lady in white ao dai by a lotus pond, holding a bamboo leaf hat"", ""Vietnamese woman in white ao dai, standing next to a lotus pond, holding a leaf hat – visual search"", ""sequence: woman walks to lotus pond, stops, raises white ao dai, grasps a leaf hat""]",1,5.738542299950495,,1.0,1.0,1.0,0.8,0.5714285714285714,0.6525610969025292,0.4880952380952381,0.7341772151898734,0.9975308641975309,0.9888888888888889,"{""subject"": true, ""clothing"": true, ""place"": true, ""object"": true}","[""man""]",,,0.868454131702621,0.09999999999999998
